Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,405.0125427246094,434.29998779296875,436.45001220703125,431.25,432.95001220703125,2321850
2020-01-02,405.61871337890625,434.95001220703125,442.6000061035156,432.0,434.0,4555670
2020-01-03,414.61798095703125,444.6000061035156,450.3999938964844,433.04998779296875,434.6499938964844,9457180
2020-01-06,410.2816162109375,439.95001220703125,444.70001220703125,435.1000061035156,440.8999938964844,4794923
2020-01-07,416.2965393066406,446.3999938964844,448.0,437.54998779296875,441.3999938964844,4504083
2020-01-08,410.4214172363281,440.1000061035156,446.5,439.0,442.95001220703125,3881918
2020-01-09,410.1882629394531,439.8500061035156,444.8500061035156,439.0,442.70001220703125,3934566
2020-01-10,413.6853942871094,443.6000061035156,449.0,440.0,440.1000061035156,4334013
2020-01-13,414.61798095703125,444.6000061035156,453.6499938964844,442.54998779296875,447.0,4823348
2020-01-14,415.92352294921875,446.0,449.5,444.3999938964844,447.0,2708589
2020-01-15,418.7678527832031,449.04998779296875,450.70001220703125,443.6499938964844,447.6000061035156,3054107
2020-01-16,418.7678527832031,449.04998779296875,456.3500061035156,447.3999938964844,452.25,4416809
2020-01-17,423.943603515625,454.6000061035156,456.25,446.0,448.20001220703125,3216737
2020-01-20,419.140869140625,449.45001220703125,456.20001220703125,446.1499938964844,454.20001220703125,2824739
2020-01-21,417.2291259765625,447.3999938964844,451.75,446.0,448.0,2573651
2020-01-22,416.2033386230469,446.29998779296875,453.8500061035156,445.3500061035156,448.3999938964844,3412716
2020-01-23,419.5138854980469,449.8500061035156,452.20001220703125,445.0,447.20001220703125,1875787
2020-01-24,417.6021728515625,447.79998779296875,452.8500061035156,446.79998779296875,450.0,2153164
2020-01-27,418.1617736816406,448.3999938964844,451.75,442.20001220703125,447.0,3530914
2020-01-28,422.3582458496094,452.8999938964844,462.5,448.04998779296875,448.25,9487290
2020-01-29,419.74700927734375,450.1000061035156,456.75,449.45001220703125,454.8500061035156,3103817
2020-01-30,412.28656005859375,442.1000061035156,453.75,440.29998779296875,451.5,3486193
2020-01-31,405.0125427246094,434.29998779296875,445.3999938964844,432.6499938964844,442.6000061035156,3757229
2020-02-03,389.39208984375,417.54998779296875,428.8999938964844,414.0,423.79998779296875,4032780
2020-02-04,396.9458923339844,425.6499938964844,426.8999938964844,412.8500061035156,416.95001220703125,4848610
2020-02-05,397.5054016113281,426.25,431.3999938964844,421.8999938964844,429.5,3826307
2020-02-06,401.608642578125,430.6499938964844,438.0,424.0,428.20001220703125,7745520
2020-02-07,401.74853515625,430.79998779296875,441.75,423.20001220703125,432.0,7402556
2020-02-10,391.9566345214844,420.29998779296875,432.75,418.29998779296875,428.54998779296875,3638523
2020-02-11,390.3246154785156,418.54998779296875,424.70001220703125,416.79998779296875,422.0,4683072
2020-02-12,386.6409912109375,414.6000061035156,421.29998779296875,414.0,418.79998779296875,4439987
2020-02-13,390.6976318359375,418.95001220703125,420.1000061035156,412.0,414.6000061035156,3924569
2020-02-14,390.3246154785156,418.54998779296875,424.75,416.5,420.0,2862205
2020-02-17,383.60870361328125,408.3999938964844,418.5,407.29998779296875,416.20001220703125,2625157
2020-02-18,383.84344482421875,408.6499938964844,410.8500061035156,399.04998779296875,407.0,4187206
2020-02-19,379.0531005859375,403.54998779296875,414.20001220703125,400.6000061035156,410.3999938964844,5910512
2020-02-20,380.36810302734375,404.95001220703125,411.5,403.54998779296875,403.8500061035156,4000525
2020-02-24,373.6990966796875,397.8500061035156,414.6499938964844,395.79998779296875,406.5,12668574
2020-02-25,365.2923889160156,388.8999938964844,402.3999938964844,385.29998779296875,402.3999938964844,10050971
2020-02-26,351.9543762207031,374.70001220703125,386.95001220703125,372.5,385.1000061035156,12146582
2020-02-27,364.9166564941406,388.5,390.70001220703125,369.45001220703125,375.0,15164166
2020-02-28,350.2636413574219,372.8999938964844,385.6000061035156,371.1000061035156,379.6499938964844,8439591
2020-03-02,347.070068359375,369.5,383.6499938964844,363.3500061035156,378.0,6915567
2020-03-03,369.66009521484375,393.54998779296875,396.3999938964844,373.25,374.0,14474553
2020-03-04,380.83770751953125,405.45001220703125,412.8999938964844,387.3500061035156,398.0,26369149
2020-03-05,380.3211669921875,404.8999938964844,414.79998779296875,401.75,409.95001220703125,9874059
2020-03-06,376.5639343261719,400.8999938964844,403.20001220703125,390.04998779296875,390.04998779296875,6500912
2020-03-09,369.4722900390625,393.3500061035156,403.8999938964844,385.54998779296875,396.04998779296875,13151861
2020-03-11,362.521484375,385.95001220703125,395.25,380.04998779296875,394.3999938964844,9127352
2020-03-12,333.262451171875,354.79998779296875,372.70001220703125,346.3999938964844,365.5,11662910
2020-03-13,360.8777770996094,384.20001220703125,402.95001220703125,325.0,341.0,15802632
2020-03-16,346.177734375,368.54998779296875,396.3999938964844,362.79998779296875,376.0,14480298
2020-03-17,347.68060302734375,370.1499938964844,395.6000061035156,364.20001220703125,376.0,12903597
2020-03-18,340.72979736328125,362.75,386.3999938964844,355.1000061035156,383.3999938964844,12342300
2020-03-19,338.5224609375,360.3999938964844,374.45001220703125,347.6499938964844,351.70001220703125,8728092
2020-03-20,343.0780334472656,365.25,379.5,362.20001220703125,365.20001220703125,10630619
2020-03-23,304.8017272949219,324.5,354.70001220703125,315.04998779296875,345.0,8018903
2020-03-24,314.80517578125,335.1499938964844,348.0,330.0,330.0,6408582
2020-03-25,326.54638671875,347.6499938964844,350.79998779296875,329.54998779296875,332.0,6174391
2020-03-26,317.7639465332031,338.29998779296875,368.0,336.1000061035156,365.0,11670467
2020-03-27,317.7170104980469,338.25,352.5,333.0,347.0,7745135
2020-03-30,312.50390625,332.70001220703125,344.0,312.0,321.6499938964844,11648241
2020-03-31,330.9141540527344,352.29998779296875,355.0,328.25,340.1000061035156,9954142
2020-04-01,322.6953125,343.54998779296875,355.25,338.3999938964844,353.0,6702159
2020-04-03,353.1285095214844,375.95001220703125,389.79998779296875,340.0,343.95001220703125,28550430
2020-04-07,392.015380859375,417.3500061035156,422.8500061035156,388.29998779296875,398.0,29675052
2020-04-08,410.1907958984375,436.70001220703125,448.75,413.1499938964844,419.0,27810872
2020-04-09,426.86328125,454.45001220703125,473.8999938964844,443.3999938964844,454.3999938964844,31862948
2020-04-13,434.2837219238281,462.3500061035156,477.8999938964844,443.1000061035156,462.95001220703125,30510226
2020-04-15,421.9319763183594,449.20001220703125,488.5,444.1000061035156,474.8999938964844,32508955
2020-04-16,435.5517883300781,463.70001220703125,467.6000061035156,449.20001220703125,450.0,16932965
2020-04-17,429.3524169921875,457.1000061035156,476.95001220703125,448.45001220703125,476.95001220703125,19774082
2020-04-20,444.66302490234375,473.3999938964844,475.0,450.54998779296875,457.3500061035156,17893064
2020-04-21,444.42816162109375,473.1499938964844,490.70001220703125,464.25,467.8500061035156,30021752
2020-04-22,445.5553283691406,474.3500061035156,482.3999938964844,469.0,474.95001220703125,13336137
2020-04-23,448.46710205078125,477.45001220703125,487.8500061035156,474.3500061035156,476.95001220703125,13748820
2020-04-24,456.0753479003906,485.54998779296875,497.0,473.54998779296875,476.95001220703125,23394027
2020-04-27,460.161376953125,489.8999938964844,504.79998779296875,487.0,491.0,19310626
2020-04-28,445.1795959472656,473.95001220703125,495.3999938964844,470.29998779296875,495.0,12847910
2020-04-29,448.6549377441406,477.6499938964844,484.95001220703125,473.1499938964844,476.0,10166496
2020-04-30,436.2562561035156,464.45001220703125,485.0,458.3999938964844,484.0,18471206
2020-05-04,437.1955871582031,465.45001220703125,474.5,458.0,464.45001220703125,16097066
2020-05-05,428.60089111328125,456.29998779296875,472.5,454.0,469.79998779296875,7850482
2020-05-06,426.8162841796875,454.3999938964844,463.0,448.0,459.6000061035156,10829910
2020-05-07,424.7498474121094,452.20001220703125,465.70001220703125,450.20001220703125,462.0,11216033
2020-05-08,440.53009033203125,469.0,471.3999938964844,454.04998779296875,460.0,13693803
2020-05-11,435.6926574707031,463.8500061035156,475.54998779296875,461.29998779296875,473.70001220703125,10294818
2020-05-12,435.7395935058594,463.8999938964844,468.79998779296875,455.29998779296875,465.0,9507971
2020-05-13,424.8907775878906,452.3500061035156,469.45001220703125,450.20001220703125,469.0,10010310
